fecha,clae2,w_median
2023-07-01,73,301700
2023-07-01,74,306758
2023-07-01,75,148004
2023-07-01,77,275772
2023-07-01,78,225918
2023-07-01,79,262201
2023-07-01,80,275882
2023-07-01,81,152586
2023-07-01,82,203818
2023-07-01,85,181533
2023-07-01,86,295793
2023-07-01,87,225746
2023-07-01,88,226394
2023-07-01,90,169740
2023-07-01,91,256427
2023-07-01,92,279363
2023-07-01,93,189612
2023-07-01,94,285204
2023-07-01,95,254840
2023-07-01,96,154338
2023-07-01,999,285517
2023-08-01,1,240002
2023-08-01,2,207060
2023-08-01,3,486307
2023-08-01,5,-99
2023-08-01,6,1322668
2023-08-01,7,820700
2023-08-01,8,445721
2023-08-01,9,1090979
2023-08-01,10,350000
2023-08-01,11,398136
2023-08-01,12,522458
2023-08-01,13,312014
2023-08-01,14,296420
2023-08-01,15,259824
2023-08-01,16,248720
2023-08-01,17,417706
2023-08-01,18,302567
2023-08-01,19,756153
2023-08-01,20,469119
2023-08-01,21,638501
2023-08-01,22,345538
2023-08-01,23,371453
2023-08-01,24,442034
2023-08-01,25,318358
2023-08-01,26,413981
2023-08-01,27,366396
2023-08-01,28,372868
2023-08-01,29,523578
2023-08-01,30,313516
2023-08-01,31,300401
2023-08-01,32,323462
2023-08-01,33,331272
2023-08-01,35,594538
2023-08-01,36,430082
2023-08-01,37,342724
2023-08-01,38,449304
2023-08-01,39,458863
2023-08-01,41,198720
2023-08-01,42,341051
2023-08-01,43,259891
2023-08-01,45,318213
2023-08-01,46,332164
2023-08-01,47,307622
2023-08-01,49,434825
2023-08-01,50,675836
2023-08-01,51,560575
2023-08-01,52,358756
2023-08-01,53,333690
2023-08-01,55,308862
2023-08-01,56,154678
2023-08-01,58,335059
2023-08-01,59,295591
2023-08-01,60,476343
2023-08-01,61,508187
2023-08-01,62,489435
2023-08-01,63,423316
2023-08-01,64,681500
2023-08-01,65,440920
2023-08-01,66,359047
2023-08-01,68,271728
2023-08-01,69,273672
2023-08-01,70,372117
2023-08-01,71,306161
2023-08-01,72,495440
2023-08-01,73,341698
2023-08-01,74,343253
2023-08-01,75,180807
2023-08-01,77,326230
2023-08-01,78,264190
2023-08-01,79,311716
2023-08-01,80,284058
2023-08-01,81,173599
2023-08-01,82,238525
2023-08-01,85,194187
2023-08-01,86,324489
2023-08-01,87,260878
2023-08-01,88,255764
2023-08-01,90,207807
2023-08-01,91,278861
2023-08-01,92,314628
2023-08-01,93,220163
2023-08-01,94,317302
2023-08-01,95,302567
2023-08-01,96,183198
2023-08-01,999,334186
2023-09-01,1,261042
2023-09-01,2,216186
2023-09-01,3,504329
2023-09-01,5,-99
2023-09-01,6,1480021
2023-09-01,7,993019
2023-09-01,8,492533
2023-09-01,9,1183126
2023-09-01,10,376832
2023-09-01,11,448278
2023-09-01,12,533765
2023-09-01,13,316580
2023-09-01,14,306606
2023-09-01,15,303561
2023-09-01,16,246251
2023-09-01,17,454493
2023-09-01,18,317766
2023-09-01,19,786090
2023-09-01,20,511793
2023-09-01,21,689617
2023-09-01,22,368251
2023-09-01,23,390915
2023-09-01,24,578083
2023-09-01,25,333023
2023-09-01,26,473478
2023-09-01,27,396076
2023-09-01,28,391117
2023-09-01,29,554637
2023-09-01,30,329270
2023-09-01,31,300283
2023-09-01,32,340375
2023-09-01,33,353781
2023-09-01,35,696247
2023-09-01,36,484456
2023-09-01,37,380000
2023-09-01,38,531497
2023-09-01,39,520808
2023-09-01,41,209937
2023-09-01,42,366615
2023-09-01,43,272904
2023-09-01,45,347691
2023-09-01,46,361678
2023-09-01,47,328384
2023-09-01,49,475784
2023-09-01,50,748422
2023-09-01,51,619323
2023-09-01,52,413372
2023-09-01,53,396548
2023-09-01,55,305191
2023-09-01,56,161461
2023-09-01,58,363271
2023-09-01,59,309310
2023-09-01,60,504454
2023-09-01,61,615501
2023-09-01,62,536207
2023-09-01,63,470163
2023-09-01,64,821089
2023-09-01,65,487733
2023-09-01,66,388555
2023-09-01,68,299652
2023-09-01,69,299500
2023-09-01,70,400000
2023-09-01,71,331741
2023-09-01,72,517553
2023-09-01,73,380001
2023-09-01,74,372259
2023-09-01,75,194151
2023-09-01,77,352187
2023-09-01,78,304997
2023-09-01,79,337483
2023-09-01,80,332284
2023-09-01,81,200262
2023-09-01,82,287201
2023-09-01,85,228622
2023-09-01,86,383173
2023-09-01,87,297617
2023-09-01,88,287379
2023-09-01,90,167667
2023-09-01,91,302098
2023-09-01,92,330552
2023-09-01,93,233522
2023-09-01,94,355861
2023-09-01,95,325711
2023-09-01,96,196800
2023-09-01,999,374187
2023-10-01,1,259230
2023-10-01,2,217479
2023-10-01,3,496113
2023-10-01,5,-99
2023-10-01,6,1668139
2023-10-01,7,1049995
2023-10-01,8,567134
2023-10-01,9,1306020
2023-10-01,10,403961
2023-10-01,11,491590
2023-10-01,12,603766
2023-10-01,13,381247
2023-10-01,14,295348
2023-10-01,15,309250
2023-10-01,16,279858
2023-10-01,17,499455
2023-10-01,18,336085
2023-10-01,19,866300
2023-10-01,20,552243
2023-10-01,21,768713
2023-10-01,22,401941
2023-10-01,23,423138
2023-10-01,24,548104
2023-10-01,25,316482
2023-10-01,26,471884
2023-10-01,27,383679
2023-10-01,28,381887
2023-10-01,29,591447
2023-10-01,30,337405
2023-10-01,31,334778
2023-10-01,32,360533
2023-10-01,33,365774
2023-10-01,35,780552
2023-10-01,36,520213
2023-10-01,37,399215
2023-10-01,38,561259
2023-10-01,39,549769
2023-10-01,41,217341
2023-10-01,42,388846
2023-10-01,43,280590
2023-10-01,45,360224
2023-10-01,46,393076
2023-10-01,47,361049
2023-10-01,49,509903
2023-10-01,50,859506
2023-10-01,51,623425
2023-10-01,52,441150
2023-10-01,53,406000
2023-10-01,55,328399
2023-10-01,56,172794
2023-10-01,58,376745
2023-10-01,59,332811
2023-10-01,60,512643
2023-10-01,61,699228
2023-10-01,62,604758
2023-10-01,63,518448
2023-10-01,64,1127544
2023-10-01,65,539043
2023-10-01,66,428527
2023-10-01,68,310101
2023-10-01,69,321391
2023-10-01,70,429331
2023-10-01,71,357034
2023-10-01,72,595615
2023-10-01,73,393496
2023-10-01,74,411265
2023-10-01,75,210870
2023-10-01,77,379506
2023-10-01,78,301728
2023-10-01,79,340868
2023-10-01,80,382988
2023-10-01,81,212945
2023-10-01,82,271418
2023-10-01,85,236636
2023-10-01,86,389463
2023-10-01,87,296592
2023-10-01,88,292317
2023-10-01,90,164597
2023-10-01,91,337318
2023-10-01,92,359267
2023-10-01,93,238510
2023-10-01,94,374692
2023-10-01,95,336575
2023-10-01,96,211158
2023-10-01,999,392754
2023-11-01,1,290508
2023-11-01,2,247837
2023-11-01,3,458690
2023-11-01,5,797998
2023-11-01,6,1802861
2023-11-01,7,1191841
2023-11-01,8,622640
2023-11-01,9,1447798
2023-11-01,10,445000
2023-11-01,11,542217
2023-11-01,12,628237
2023-11-01,13,415431
2023-11-01,14,355870
2023-11-01,15,334031
2023-11-01,16,299226
2023-11-01,17,522746
2023-11-01,18,362873
2023-11-01,19,1049387
2023-11-01,20,597175
2023-11-01,21,855137
2023-11-01,22,437049
2023-11-01,23,479535
2023-11-01,24,624289
2023-11-01,25,344043
2023-11-01,26,522400
2023-11-01,27,423857
2023-11-01,28,415175
2023-11-01,29,666654
2023-11-01,30,379735
2023-11-01,31,361389
2023-11-01,32,398352
2023-11-01,33,408142
2023-11-01,35,827490
2023-11-01,36,577172
2023-11-01,37,451990
2023-11-01,38,623017
2023-11-01,39,606059
2023-11-01,41,243423
2023-11-01,42,443597
2023-11-01,43,317494
2023-11-01,45,413279
2023-11-01,46,438529
2023-11-01,47,400793
2023-11-01,49,571344
2023-11-01,50,960000
2023-11-01,51,805267
2023-11-01,52,488983
2023-11-01,53,470286
2023-11-01,55,330913
2023-11-01,56,183867
2023-11-01,58,423004
2023-11-01,59,366080
2023-11-01,60,662230
2023-11-01,61,762012
2023-11-01,62,660514
2023-11-01,63,580842
2023-11-01,64,1377603
2023-11-01,65,608812
2023-11-01,66,475051
2023-11-01,68,344577
2023-11-01,69,350000
2023-11-01,70,475853
2023-11-01,71,400000
2023-11-01,72,617569
2023-11-01,73,441506
2023-11-01,74,436129
2023-11-01,75,236101
2023-11-01,77,421687
2023-11-01,78,337430
2023-11-01,79,398237
2023-11-01,80,411035
2023-11-01,81,217194
2023-11-01,82,342629
2023-11-01,85,257981
2023-11-01,86,437043
2023-11-01,87,338924
2023-11-01,88,336425
2023-11-01,90,171906
2023-11-01,91,374750
2023-11-01,92,372443
2023-11-01,93,262344
2023-11-01,94,416389
2023-11-01,95,394023
2023-11-01,96,238224
2023-11-01,999,441622
