fecha,clae2,salario_median,salario_normalizado
2019-02-01,25,23115,0.6855998813584459
2019-02-01,26,35931,0.7697561863887843
2019-02-01,27,28654,0.7049084546455346
2019-02-01,28,27752,0.6850513237199926
2019-02-01,29,45995,0.7375120426627613
2019-02-01,30,26451,0.7384164427539519
2019-02-01,31,23496,0.733484044006129
2019-02-01,32,28770,0.7624322569531861
2019-02-01,33,31210,0.7424706199546413
2019-02-01,35,67325,0.8066545254127627
2019-02-01,36,43930,0.7851641567409045
2019-02-01,37,33992,0.7773005316614897
2019-02-01,38,45007,0.7007098124335889
2019-02-01,39,35007,0.7322797586051815
2019-02-01,41,15291,0.7301856383931237
2019-02-01,42,31541,0.7278342387385223
2019-02-01,43,20657,0.718956561083348
2019-02-01,45,31191,0.8108455894299696
2019-02-01,46,32687,0.8127910084979144
2019-02-01,47,30280,0.8064702278961993
2019-02-01,49,40120,0.7924742598948175
2019-02-01,50,64376,0.7780830748156802
2019-02-01,51,64079,0.7495357730146925
2019-02-01,52,35084,0.7700487810231395
2019-02-01,53,37084,0.7926443922753295
2019-02-01,55,25441,0.7495175759480308
2019-02-01,56,13682,0.760068885061941
2019-02-01,58,33637,0.7830084732611192
2019-02-01,59,27264,0.7957484585730095
2019-02-01,60,47383,0.7906302838835989
2019-02-01,61,58286,0.7721747194453491
2019-02-01,62,45540,0.7776019670563594
2019-02-01,63,43551,0.7899608051792184
2019-02-01,64,73063,0.8089737107257139
2019-02-01,65,45625,0.7960174411419615
2019-02-01,66,33451,0.8232910146235412
2019-02-01,68,25853,0.7589555908378123
2019-02-01,69,25836,0.8082484977254063
2019-02-01,70,31820,0.7924046692607004
2019-02-01,71,28649,0.7826259177053099
2019-02-01,72,40320,0.7686881589232265
2019-02-01,73,31984,0.8003019314857407
2019-02-01,74,30642,0.7951714995642498
2019-02-01,75,17022,0.8068605105882074
2019-02-01,77,30869,0.8038121773547812
2019-02-01,78,25209,0.8205164370185527
2019-02-01,79,32022,0.8154835423696442
2019-02-01,80,27596,0.8214419487268533
2019-02-01,81,19062,0.813856017533498
2019-02-01,82,23696,0.8206359559252183
2019-02-01,85,19044,0.7854248507531937
2019-02-01,86,31621,0.7737885974607551
2019-02-01,87,23826,0.7565470725053385
2019-02-01,88,24483,0.7854038014275403
2019-02-01,90,16520,0.7617261797264948
2019-02-01,91,26635,0.7890429626264895
2019-02-01,92,30547,0.7764196042963563
2019-02-01,93,22675,0.796345182418946
2019-02-01,94,32158,0.773543302035809
2019-02-01,95,27939,0.7855738657531613
2019-02-01,96,18800,0.792995208987279
2019-03-01,1,21689,0.8739133500548991
2019-03-01,2,16985,0.7945052760420525
2019-03-01,3,41998,0.7164041621652356
2019-03-01,5,46842,0.8221702683348078
2019-03-01,6,132138,0.8438267810816205
2019-03-01,7,93935,0.8102524734113669
2019-03-01,8,34578,0.7613490617448408
2019-03-01,9,103424,0.7740960060476251
2019-03-01,10,35057,0.7992461304338739
2019-03-01,11,40426,0.7880491109284486
2019-03-01,12,50640,0.7558820053860076
2019-03-01,13,26017,0.7954485232669534
2019-03-01,14,25171,0.7778309976669088
2019-03-01,15,29089,0.7810787527550598
2019-03-01,16,20079,0.8072879322937956
2019-03-01,17,40593,0.7982982433426802
2019-03-01,18,31704,0.8130446861710086
2019-03-01,19,82744,0.82639392302577
2019-03-01,20,47855,0.8330444142389001
2019-03-01,21,61331,0.7918121784485486
2019-03-01,22,35108,0.8029931936484218
2019-03-01,23,36055,0.7822709833261614
2019-03-01,24,46529,0.7826664722901294
2019-03-01,25,25304,0.7505264718967819
2019-03-01,26,36988,0.7924004848779147
2019-03-01,27,31182,0.7670990239672318
2019-03-01,28,30769,0.7595252298767818
2019-03-01,29,49561,0.7946914739951976
2019-03-01,30,28064,0.7834455804864431
2019-03-01,31,25068,0.7825577977164471
2019-03-01,32,30378,0.8050457803866489
2019-03-01,33,33822,0.8046088211504607
2019-03-01,35,79218,0.949150511610074
2019-03-01,36,45212,0.8080774380735208
2019-03-01,37,36522,0.835154448615584
2019-03-01,38,53747,0.8367820625428956
2019-03-01,39,37558,0.7856418194559204
2019-03-01,41,16426,0.7843848862890228
2019-03-01,42,34383,0.7934157011682131
2019-03-01,43,22394,0.7794119779687513
2019-03-01,45,31638,0.8224658638192228
2019-03-01,46,33942,0.8439976874731915
2019-03-01,47,31773,0.8462344303482807
2019-03-01,49,42810,0.8456087504012246
2019-03-01,50,68804,0.8316022722694492
2019-03-01,51,92028,1.0764568441922646
2019-03-01,52,37357,0.8199382143621429
2019-03-01,53,38399,0.8207515914944552
2019-03-01,55,27007,0.7956535188722326
2019-03-01,56,14717,0.8175656907949559
2019-03-01,58,35501,0.8263990192122661
2019-03-01,59,29035,0.8474382517116832
2019-03-01,60,49339,0.8232679985761324
2019-03-01,61,70421,0.932939572419808
2019-03-01,62,48193,0.8229023188042848
2019-03-01,63,45596,0.8270545538093647
2019-03-01,64,65418,0.7243261597286553
2019-03-01,65,46538,0.8119465134436078
2019-03-01,66,34757,0.8554340915150644
2019-03-01,68,28292,0.8305562826744821
2019-03-01,69,26494,0.8288332442613762
2019-03-01,70,32831,0.8175813229571984
2019-03-01,71,30120,0.822810312446645
2019-03-01,72,42471,0.809696299544354
2019-03-01,73,33251,0.8320047374885056
2019-03-01,74,31398,0.814789985748917
2019-03-01,75,17902,0.8485734261867048
2019-03-01,77,32019,0.8337575595815458
2019-03-01,78,26250,0.8543994792231746
2019-03-01,79,33353,0.8493792576558222
2019-03-01,80,28499,0.8483212819526957
2019-03-01,81,19942,0.8514277988486526
2019-03-01,82,24927,0.8632677444863233
2019-03-01,85,19522,0.8051388330394795
2019-03-01,86,33088,0.8096871418608351
2019-03-01,87,25735,0.8171635570773477
2019-03-01,88,24230,0.7772876734301066
2019-03-01,90,15311,0.7059799962344045
2019-03-01,91,27243,0.8070545309117122
2019-03-01,92,32178,0.8178750786345026
2019-03-01,93,22661,0.795853502923737
2019-03-01,94,33610,0.8084703769333771
2019-03-01,95,29069,0.8173466016528382
2019-03-01,96,19386,0.8177130383737975
2019-04-01,1,20253,0.8160527031519145
2019-04-01,2,17154,0.8024105684560122
2019-04-01,3,51280,0.8747370216637289
2019-04-01,6,129458,0.8267124326481741
2019-04-01,7,92358,0.7966497891023263
2019-04-01,8,36145,0.7958517507307326
2019-04-01,9,107810,0.8069238321085479
2019-04-01,10,36609,0.8346293632955955
2019-04-01,11,44068,0.8590448775638172
2019-04-01,12,52375,0.7817796214868118
2019-04-01,13,25993,0.7947147428711197
2019-04-01,14,25818,0.797824508273976
2019-04-01,15,30000,0.8055403273626386
2019-04-01,16,20803,0.8363967755121186
2019-04-01,17,41351,0.813205002351715
2019-04-01,18,31711,0.8132242002008848
2019-04-01,19,79230,0.7912983481742695
2019-04-01,20,48262,0.8401293390449859
2019-04-01,21,63095,0.8145862516380161
2019-04-01,22,35668,0.8158015617822693
2019-04-01,23,37180,0.8066796605205016
2019-04-01,24,47434,0.7978895193666315
2019-04-01,25,25903,0.7682930446388848
2019-04-01,26,38409,0.8228428199328384
2019-04-01,27,32461,0.7985633191264292
2019-04-01,28,31646,0.7811737601053216
2019-04-01,29,50148,0.8041037920524439
2019-04-01,30,30071,0.8394737760407579
2019-04-01,31,26040,0.8129011110793156
2019-04-01,32,30689,0.8132875750308074
2019-04-01,33,34577,0.8225699015114268
2019-04-01,35,72091,0.8637583570966428
2019-04-01,36,48185,0.8612140881529816
2019-04-01,37,36852,0.8427006116965527
2019-04-01,38,55058,0.8571929000592916
2019-04-01,39,38343,0.8020625241865476
2019-04-01,41,17100,0.8165701665373366
2019-04-01,42,34855,0.804307485217057
2019-04-01,43,22745,0.7916283575466307
2019-04-01,45,31917,0.8297187867601661
2019-04-01,46,34117,0.8483492164139672
2019-04-01,47,32061,0.853904952991415
2019-04-01,49,42399,0.8374904323350041
2019-04-01,50,70910,0.8570565247169735
2019-04-01,51,93001,1.087838081526544
2019-04-01,52,38549,0.846101084815329
2019-04-01,53,39434,0.8428739878380256
2019-04-01,55,27448,0.8086458246382434
2019-04-01,56,14875,0.8263429809455031
2019-04-01,58,35996,0.8379217232068035
2019-04-01,59,29592,0.8636952899828527
2019-04-01,60,49535,0.8265384444246685
2019-04-01,61,61707,0.8174962325912596
2019-04-01,62,49851,0.8512129042539871
2019-04-01,63,47185,0.8558770313513219
2019-04-01,64,66157,0.7325085717871023
2019-04-01,65,47584,0.8301960311079254
2019-04-01,66,34701,0.8540558278811247
2019-04-01,68,29148,0.8556855127737807
2019-04-01,69,26796,0.8382809546775812
2019-04-01,70,33869,0.8434303501945525
2019-04-01,71,30607,0.8361140515622332
2019-04-01,72,44562,0.8495605589766076
2019-04-01,73,34989,0.8754928802136874
2019-04-01,74,32408,0.8409998680855757
2019-04-01,75,18058,0.8559679884973476
2019-04-01,77,32002,0.8333148887138458
2019-04-01,78,27210,0.8856460887490507
2019-04-01,79,34352,0.874820143884892
2019-04-01,80,28650,0.8528160541754002
2019-04-01,81,20648,0.8815706143128563
2019-04-01,82,24816,0.8594236108305291
2019-04-01,85,21561,0.8892325775619413
2019-04-01,86,34397,0.8417193126990795
2019-04-01,87,26695,0.8476464408851679
2019-04-01,88,26051,0.8357045472772475
2019-04-01,90,20173,0.9301635728585097
2019-04-01,91,28634,0.8482619182221476
2019-04-01,92,33542,0.8525441571122657
2019-04-01,93,23855,0.8377867398722805
2019-04-01,94,34345,0.8261504045158238
2019-04-01,95,30751,0.8646401784521803
2019-04-01,96,20166,0.850613903427525
2019-05-01,1,20817,0.8387779154452872
2019-05-01,2,18182,0.8504971992344185
2019-05-01,3,44218,0.7542730425882754
2019-05-01,6,139261,0.8893139093993215
2019-05-01,7,102513,0.8842434854614303
2019-05-01,8,40855,0.8995579824624175
2019-05-01,9,130893,0.9796928036006323
2019-05-01,10,38636,0.8808418716787847
2019-05-01,11,45625,0.8893964450133693
2019-05-01,12,53207,0.7941985359512896
2019-05-01,13,26907,0.822659546279122
2019-05-01,14,28906,0.8932494862563928
2019-05-01,15,32889,0.8831138608876606
2019-05-01,16,22449,0.9025751676907922
2019-05-01,17,46262,0.9097842813667152
2019-05-01,18,36626,0.9392686940354327
2019-05-01,19,80073,0.7997176906898684
2019-05-01,20,48731,0.8482935398657578
2019-05-01,21,66959,0.8644723167197071
2019-05-01,22,39444,0.9021665583419263
2019-05-01,23,40964,0.8887796023012863
2019-05-01,24,57845,0.9730134344091327
2019-05-01,25,32947,0.9772208215927629
2019-05-01,26,42709,0.9149624826606159
2019-05-01,27,38923,0.9575330418150396
2019-05-01,28,39540,0.9760352169172855
2019-05-01,29,56815,0.9110065594930924
2019-05-01,30,33720,0.9413406846494748
2019-05-01,31,29394,0.9176042726215592
2019-05-01,32,33930,0.8991771455829546
2019-05-01,33,39055,0.9290993291358063
2019-05-01,35,72533,0.8690541803455465
2019-05-01,36,48087,0.8594625268654649
2019-05-01,37,39171,0.8957295577109972
2019-05-01,38,58617,0.9126026412651294
2019-05-01,39,40296,0.8429155641087323
2019-05-01,41,19998,0.9549573210768221
2019-05-01,42,40212,0.9279246190087016
2019-05-01,43,27059,0.9417749715038154
2019-05-01,45,34144,0.8876121895898459
2019-05-01,46,35379,0.8797299565468752
2019-05-01,47,33350,0.8882358685712763
2019-05-01,49,42287,0.8352781412804622
2019-05-01,50,72803,0.8799363442246484
2019-05-01,51,73532,0.8601080613198766
2019-05-01,52,40169,0.8816580060688202
2019-05-01,53,40453,0.8646543954458501
2019-05-01,55,29913,0.8812672162781906
2019-05-01,56,15597,0.8664518637853452
2019-05-01,58,37373,0.8699757906825166
2019-05-01,59,29852,0.871283853628282
2019-05-01,60,49919,0.8329458485360862
2019-05-01,61,59256,0.7850253092587174
2019-05-01,62,50000,0.8537571004132185
2019-05-01,63,47500,0.8615907383530315
2019-05-01,64,87785,0.9719797598792383
2019-05-01,65,49500,0.8636244018964843
2019-05-01,66,35665,0.8777816518653732
2019-05-01,68,30264,0.8884474529499691
2019-05-01,69,27500,0.8603047564425095
2019-05-01,70,35029,0.8723175097276265
2019-05-01,71,32538,0.8888646064538159
2019-05-01,72,46482,0.8861647570205708
2019-05-01,73,35543,0.8893550384816683
2019-05-01,74,32707,0.8487590312723686
2019-05-01,75,18458,0.8749284046784828
2019-05-01,77,34272,0.8924244692831987
2019-05-01,78,28422,0.9250949332754693
2019-05-01,79,34649,0.8823836506016426
2019-05-01,80,28328,0.8432311756607588
2019-05-01,81,21369,0.9123538578676591
2019-05-01,82,25536,0.884358531841086
2019-05-01,85,21326,0.8795405569818635
2019-05-01,86,34638,0.847616755916816
2019-05-01,87,26653,0.8463128147185758
2019-05-01,88,25994,0.8338760125110274
2019-05-01,90,21553,0.9937944522787617
2019-05-01,91,29258,0.866747475146455
2019-05-01,92,34806,0.8846715142940051
2019-05-01,93,25588,0.8986496373863723
2019-05-01,94,37000,0.8900149939462944
2019-05-01,95,31839,0.8952319808051435
2019-05-01,96,21086,0.8894200519524343
2019-06-01,1,30130,1.214025968793126
2019-06-01,2,25244,1.1808355130059212
2019-06-01,3,75670,1.2907829646898277
2019-06-01,5,89467,1.5703237990929133
2019-06-01,6,205771,1.3140435042905607
2019-06-01,7,143007,1.2335314362605987
2019-06-01,8,58233,1.2821921427667105
2019-06-01,9,182517,1.3660821543915764
2019-06-01,10,56734,1.2934486682840918
2019-06-01,11,67103,1.3080804306790603
2019-06-01,12,80724,1.2049332346520554
2019-06-01,13,44495,1.3603982796926275
2019-06-01,14,42025,1.2986511333261228
2019-06-01,15,48076,1.2909052259428737
2019-06-01,16,31968,1.2852921270764508
2019-06-01,17,68754,1.3521099062100024
2019-06-01,18,51940,1.3319941016818755
2019-06-01,19,130363,1.3019819079015813
2019-06-01,20,73890,1.2862533020188556
2019-06-01,21,102202,1.3194760930328635
2019-06-01,22,55607,1.2718480836050983
2019-06-01,23,60079,1.3035101485855625
2019-06-01,24,75834,1.2756072397784106
2019-06-01,25,45000,1.3347174847990508
2019-06-01,26,61896,1.3260089870229104
2019-06-01,27,54677,1.3450924678807112
2019-06-01,28,54969,1.3568963034579227
2019-06-01,29,81798,1.3115993057012403
2019-06-01,30,47003,1.3121540984750673
2019-06-01,31,41051,1.2815055111719271
2019-06-01,32,49034,1.2994474552465252
2019-06-01,33,55730,1.325789415253834
2019-06-01,35,104831,1.2560326855335362
2019-06-01,36,73721,1.317620915071619
2019-06-01,37,55923,1.2788002362939954
2019-06-01,38,79453,1.2369963945005429
2019-06-01,39,59137,1.237033395738984
2019-06-01,41,25404,1.2131081000417836
2019-06-01,42,54782,1.2641392240757656
2019-06-01,43,35979,1.2522311134829733
2019-06-01,45,50201,1.3050322027178964
2019-06-01,46,52949,1.3166234622007547
2019-06-01,47,49834,1.3272667548540025
2019-06-01,49,64347,1.271020468630404
2019-06-01,50,105350,1.2733169493573988
2019-06-01,51,111535,1.3046313525990376
2019-06-01,52,58074,1.2746497807871908
2019-06-01,53,51001,1.0901104694864114
2019-06-01,55,45833,1.350286508330101
2019-06-01,56,23826,1.3235931337147937
2019-06-01,58,57340,1.3347714081753004
2019-06-01,59,43175,1.2601393668900265
2019-06-01,60,80918,1.3501935569991992
2019-06-01,61,93224,1.235034417279848
2019-06-01,62,74433,1.2709540451011418
2019-06-01,63,73332,1.3301509899979895
2019-06-01,64,108041,1.196259785124028
2019-06-01,65,74638,1.3022060223989858
2019-06-01,66,53632,1.3199827717045756
2019-06-01,68,45000,1.3210459748463061
2019-06-01,69,40376,1.2631150853135549
2019-06-01,70,52496,1.3072933852140078
2019-06-01,71,47061,1.2856001365886973
2019-06-01,72,67809,1.2927573256057805
2019-06-01,73,52734,1.3195073178767212
2019-06-01,74,49219,1.2772516819089097
2019-06-01,75,27353,1.2965606595064763
2019-06-01,77,50179,1.3066342041363688
2019-06-01,78,35230,1.146685472496474
2019-06-01,79,52160,1.3283249506589418
2019-06-01,80,40457,1.2042715219467424
2019-06-01,81,29815,1.272957568081064
2019-06-01,82,37708,1.3058972242584457
2019-06-01,85,30405,1.2539824924989946
2019-06-01,86,51380,1.2573055291589006
2019-06-01,87,39637,1.2585938182193446
2019-06-01,88,38430,1.2328173871200578
2019-06-01,90,29179,1.345424225075024
2019-06-01,91,43666,1.2935742446423237
2019-06-01,92,53151,1.350950286049551
2019-06-01,93,37998,1.334488389925253
2019-06-01,94,55085,1.3250398903116656
2019-06-01,95,47535,1.3365637176912748
2019-06-01,96,29826,1.2580784629390738
2019-07-01,1,21301,0.8582796933708058
2019-07-01,2,19098,0.8933448196556443
2019-07-01,3,59574,1.016216523568545
2019-07-01,5,57116,1.0024994032323744
2019-07-01,6,140753,0.898841748154061
2019-07-01,7,105438,0.909473575254673
2019-07-01,8,42842,0.9433083609020901
2019-07-01,9,131258,0.9824247134301436
2019-07-01,10,41739,0.9515855389274457
2019-07-01,11,47827,0.9323213978225625
2019-07-01,12,61147,0.912715580239696
2019-07-01,13,31564,0.9650435172540307
2019-07-01,14,30263,0.93518332535035
2019-07-01,15,34880,0.9365748872802944
2019-07-01,16,23393,0.9405292395113681
2019-07-01,17,48718,0.9580837538287067
2019-07-01,18,36818,0.9441925074263245
2019-07-01,19,105500,1.0536662341585943
2019-07-01,20,53047,0.9234250766300477
2019-07-01,21,69349,0.8953283455875233
2019-07-01,22,43552,0.9961250874380786
2019-07-01,23,44000,0.9546504858230788
2019-07-01,24,51795,0.871246103124229
2019-07-01,25,32801,0.9728904048643037
2019-07-01,26,44735,0.958365840029564
2019-07-01,27,39230,0.9650854566812426
2019-07-01,28,38886,0.9598913870775306
2019-07-01,29,58155,0.932492941429566
2019-07-01,30,34744,0.9699270684300519
2019-07-01,31,30659,0.9570942843540989
2019-07-01,32,35976,0.9533980839815024
2019-07-01,33,39773,0.946180197611533
2019-07-01,35,75412,0.9035489204667992
2019-07-01,36,52035,0.9300254244482805
2019-07-01,37,42224,0.9655429997903843
2019-07-01,38,63816,0.9935453905006312
2019-07-01,39,43717,0.9144763677819497
2019-07-01,41,19840,0.9474124037485824
2019-07-01,42,40479,0.9340858612566704
2019-07-01,43,27160,0.9452902260262251
2019-07-01,45,36095,0.9383306578973023
2019-07-01,46,37123,0.9230960506766628
2019-07-01,47,34921,0.9300775042392067
2019-07-01,49,50493,0.9973679662230562
2019-07-01,50,77388,0.9353531283993393
2019-07-01,51,79622,0.9313431439157267
2019-07-01,52,43423,0.9530791306113267
2019-07-01,53,47119,1.007135452476034
2019-07-01,55,32715,0.9638169685601914
2019-07-01,56,16946,0.94139214488084
2019-07-01,58,40000,0.9311275955181726
2019-07-01,59,30250,0.882900193362439
2019-07-01,60,54312,0.9062472190086323
2019-07-01,61,67492,0.8941360903957296
2019-07-01,62,53532,0.9140665019864083
2019-07-01,63,52319,0.9490013861029948
2019-07-01,64,78695,0.8713327698775036
2019-07-01,65,52712,0.9196640297528783
2019-07-01,66,37334,0.9188588305268987
2019-07-01,68,31625,0.9284017545447651
2019-07-01,69,29500,0.9228723750928738
2019-07-01,70,37374,0.9307143968871595
2019-07-01,71,33989,0.9285026464060099
2019-07-01,72,48676,0.9279926791603912
2019-07-01,73,36689,0.9180301889782497
2019-07-01,74,36129,0.937561226674394
2019-07-01,75,19098,0.9052650705682991
2019-07-01,77,35853,0.9335928599792986
2019-07-01,78,30954,1.0075078658999674
2019-07-01,79,36427,0.9276628254918189
2019-07-01,80,33318,0.9917670259342403
2019-07-01,81,21591,0.9218321936085278
2019-07-01,82,26634,0.9223842863821854
2019-07-01,85,23748,0.9794302329178137
2019-07-01,86,37590,0.9198543176544001
2019-07-01,87,28777,0.913756195143378
2019-07-01,88,28853,0.9255914668377576
2019-07-01,90,20000,0.9221866582645216
2019-07-01,91,32152,0.9524801702409195
2019-07-01,92,36452,0.9265082468265551
2019-07-01,93,28010,0.9837101900575382
2019-07-01,94,38537,0.9269866978840093
2019-07-01,95,33266,0.9353556039280099
2019-07-01,96,22155,0.9345111093145302
2019-08-01,1,24900,1.0032939469946511
2019-08-01,2,21267,0.9948038684478263
2019-08-01,3,66507,1.1344800136464432
2019-08-01,6,141315,0.9024306525643584
2019-08-01,7,102679,0.8856753469676452
2019-08-01,8,44515,0.9801449905596503
2019-08-01,9,128028,0.9582491826100842
2019-08-01,10,42673,0.9728793143738683
2019-08-01,11,47874,0.9332375979960558
2019-08-01,12,63904,0.9538681609831642
2019-08-01,13,31975,0.9776095065326839
2019-08-01,14,31279,0.9665796263963783
2019-08-01,15,35558,0.9547800986786901
2019-08-01,16,23962,0.9634062171235585
2019-08-01,17,48661,0.9569627970166816
2019-08-01,18,37542,0.9627593870878124
2019-08-01,19,94942,0.9482197118813769
2019-08-01,20,57154,0.9949184087641855
2019-08-01,21,73670,0.9511144965238554
2019-08-01,22,41948,0.959438261568987
2019-08-01,23,44951,0.9752839542780275
2019-08-01,24,68603,1.153974252584834
2019-08-01,25,33739,1.000711849325226
2019-08-01,26,45176,0.9678134612535059
2019-08-01,27,40039,0.9849874228921813
2019-08-01,28,39902,0.9849710982658959
2019-08-01,29,59742,0.9579398728722401
2019-08-01,30,35739,0.9977038768887183
2019-08-01,31,31140,0.9721098540326377
2019-08-01,32,36750,0.9739098172759676
2019-08-01,33,41612,0.9899291072589725
2019-08-01,35,77583,0.9295607581893557
2019-08-01,36,52640,0.9408386344375418
2019-08-01,37,42324,0.9678297158755264
2019-08-01,38,63990,0.9962543803769491
2019-08-01,39,45633,0.9545554381817992
2019-08-01,41,21052,1.0052886050259655
2019-08-01,42,43862,1.0121513388779386
2019-08-01,43,28614,0.9958959693488367
2019-08-01,45,36568,0.9506268319154606
2019-08-01,46,37435,0.9308542051310743
2019-08-01,47,35085,0.9344454407443248
2019-08-01,49,51194,1.011214537912644
2019-08-01,50,78332,0.9467628218041174
2019-08-01,51,77713,0.9090134603893756
2019-08-01,52,44123,0.9684432323875265
2019-08-01,53,47430,1.0137828585270974
2019-08-01,55,33802,0.9958410873077056
2019-08-01,56,17827,0.9903338703405367
2019-08-01,58,40577,0.9445591110835222
2019-08-01,59,30235,0.8824623916136642
2019-08-01,60,59014,0.9847045474770847
2019-08-01,61,69206,0.9168432150762589
2019-08-01,62,55000,0.9391328104545403
2019-08-01,63,51612,0.9361772881658245
2019-08-01,64,79257,0.8775553890613292
2019-08-01,65,54397,0.9490621533325869
2019-08-01,66,37504,0.92304284512993
2019-08-01,68,33005,0.9689138311067186
2019-08-01,69,30000,0.9385142797554649
2019-08-01,70,38350,0.9550194552529183
2019-08-01,71,34898,0.9533344715724774
2019-08-01,72,49629,0.9461613253770041
2019-08-01,73,38150,0.9545872525694412
2019-08-01,74,37142,0.9638489601467061
2019-08-01,75,19370,0.9181581535714709
2019-08-01,77,36266,0.944347158118128
2019-08-01,78,31883,1.0377454703265705
2019-08-01,79,37319,0.950378811994652
2019-08-01,80,33298,0.991171691865008
2019-08-01,81,21741,0.92823647451452
2019-08-01,82,26557,0.9197176351074452
2019-08-01,85,23352,0.9630981471743636
2019-08-01,86,39555,0.9679392799898855
2019-08-01,87,30495,0.9683078559577897
2019-08-01,88,30389,0.9748656668537974
2019-08-01,90,23833,1.0989237313209173
2019-08-01,91,32261,0.9557092178446848
2019-08-01,92,37583,0.955255114684583
2019-08-01,93,28043,0.9848691488676738
2019-08-01,94,40400,0.97180015555217
2019-08-01,95,33241,0.9346526672930613
2019-08-01,96,22879,0.965049860979785
2019-09-01,1,25135,1.012762785450223
2019-09-01,2,21944,1.0264718149818546
2019-09-01,3,54215,0.9248024108716665
2019-09-01,6,147639,0.9428154061065656
2019-09-01,7,103680,0.8943096443635548
2019-09-01,8,44736,0.985011036676997
2019-09-01,9,125420,0.9387291255268907
2019-09-01,10,43083,0.9822266890345035
2019-09-01,11,50257,0.9796908961542334
2019-09-01,12,63378,0.9460167799635544
2019-09-01,13,30937,0.9458735044128738
2019-09-01,14,30835,0.952859195624295
2019-09-01,15,36000,0.9666483928351662
2019-09-01,16,24447,0.9829059256330703
2019-09-01,17,49020,0.9640228583415411
2019-09-01,18,38147,0.9782745282414037
2019-09-01,19,98079,0.9795500528913818
2019-09-01,20,56339,0.9807311514743579
2019-09-01,21,76166,0.9833390354586122
2019-09-01,22,40711,0.9311454912447561
2019-09-01,23,44112,0.9570805052415374
2019-09-01,24,51515,0.8665362101060847
2019-09-01,25,33214,0.9851401453359039
2019-09-01,26,45911,0.9835594966267422
2019-09-01,27,40000,0.9840279955964747
2019-09-01,28,39870,0.9841811861024828
2019-09-01,29,57704,0.9252613307927379
2019-09-01,30,35773,0.9986530341626828
2019-09-01,31,30848,0.9629943730635456
2019-09-01,32,37359,0.9900488942479694
2019-09-01,33,41569,0.9889061583112619
2019-09-01,35,84616,1.0138266516498526
2019-09-01,36,54687,0.9774248176574059
2019-09-01,37,43108,0.9857575699830401
2019-09-01,38,59954,0.9334182703722396
2019-09-01,39,44518,0.931231762035749
2019-09-01,41,20655,0.9863308064227303
2019-09-01,42,41974,0.9685842026825634
2019-09-01,43,27951,0.9728205857017312
2019-09-01,45,37945,0.986423516107858
2019-09-01,46,40309,1.002318743278442
2019-09-01,47,37519,0.9992720105824803
2019-09-01,49,50361,0.994760623194489
2019-09-01,50,82497,0.9971032593368518
2019-09-01,51,83457,0.9762013609526864
2019-09-01,52,45157,0.9911382055826561
2019-09-01,53,46266,0.9889031780015747
2019-09-01,55,32906,0.969444021624382
2019-09-01,56,17340,0.9632798177879007
2019-09-01,58,42094,0.9798721251435489
2019-09-01,59,35000,1.0215374138077806
2019-09-01,60,56093,0.9359648927649729
2019-09-01,61,80214,1.0626775374118866
2019-09-01,62,57721,0.9855942718590277
2019-09-01,63,54001,0.9795107676168853
2019-09-01,64,78000,0.8636375379686801
2019-09-01,65,55568,0.9694925406986634
2019-09-01,66,40923,1.0071907623520724
2019-09-01,68,33834,0.9932504336211094
2019-09-01,69,32059,1.002927643156015
2019-09-01,70,40855,1.0174007782101167
2019-09-01,71,36437,0.9953764725968927
2019-09-01,72,51828,0.9880845709492307
2019-09-01,73,39567,0.9900433505220204
2019-09-01,74,38665,1.003371386680103
2019-09-01,75,21452,1.0168471197942794
2019-09-01,77,38791,1.0100968017029808
2019-09-01,78,32134,1.0459151567755236
2019-09-01,79,38913,0.9909721780098045
2019-09-01,80,33910,1.009388914383519
2019-09-01,81,23650,1.0097416228447815
2019-09-01,82,28207,0.9768601624233049
2019-09-01,85,24159,0.9963809582727582
2019-09-01,86,41352,1.0119131615760775
2019-09-01,87,31929,1.0138416636457213
2019-09-01,88,31805,1.020290319993584
2019-09-01,90,21759,1.0032929748588864
2019-09-01,91,33336,0.9875553295331951
2019-09-01,92,37621,0.9562209687770721
2019-09-01,93,28350,0.9956509777983295
2019-09-01,94,40941,0.9848136180312226
2019-09-01,95,35350,0.9939524018173255
2019-09-01,96,23686,0.9990896021315262
2019-10-01,1,27879,1.1233265842676257
2019-10-01,2,24011,1.1231596221987472
2019-10-01,3,68790,1.1734235514868936
2019-10-01,6,156931,1.002153661943724
2019-10-01,7,126235,1.0888616701025593
2019-10-01,8,49048,1.0799539817358133
2019-10-01,9,136987,1.0253044707267753
2019-10-01,10,47238,1.0769543517538676
2019-10-01,11,55354,1.0790498809264668
2019-10-01,12,72000,1.0747137517336602
2019-10-01,13,35801,1.0945863313018487
2019-10-01,14,34776,1.0746434696620881
2019-10-01,15,41315,1.1093632874995805
2019-10-01,16,27054,1.0877218845697667
2019-10-01,17,54495,1.0716937100228945
2019-10-01,18,40548,1.0398478404889622
2019-10-01,19,107176,1.070405045613095
2019-10-01,20,60258,1.0489518402091242
2019-10-01,21,78303,1.0109287148270318
2019-10-01,22,47899,1.0955500450770694
2019-10-01,23,48312,1.0482062334337405
2019-10-01,24,66090,1.111702962746989
2019-10-01,25,36500,1.0826041821147856
2019-10-01,26,49377,1.0578122294208065
